id,cidade_uf
4301875,Barra do Quaraí - AA
4301909,Barra do Ribeiro - RQ
4301925,Barra do Rio Azul - AA
4301958,Barra Funda - PL
4301800,Barracão - SD
4302006,Barros Cassal - SQ
4302055,Benjamin Constant do Sul - RQ
4302105,Bento Gonçalves - LS
4302154,Boa Vista das Missões - SE
4302204,Boa Vista do Buricá - SE
4302220,Boa Vista do Cadeado - LF
4302238,Boa Vista do Incra - LF
4302253,Boa Vista do Sul - AA
4302303,Bom Jesus - SE
4302352,Bom Princípio - AA
4302378,Bom Progresso - CQ
4302402,Bom Retiro do Sul - RQ
4302451,Boqueirão do Leão - PL
4302501,Bossoroca - SE
4302584,Bozano - SQ
4302600,Braga - AA
4302659,Brochier - AA
4302709,Butiá - CQ
4302808,Caçapava do Sul - LS
4302907,Cacequi - RQ
4303004,Cachoeira do Sul - SE
4303103,Cachoeirinha - SE
4303202,Cacique Doble - PL
4303301,Caibaté - SD
4303400,Caiçara - LF
4303509,Camaquã - AA
4303558,Camargo - CQ
4303608,Cambará do Sul - LF
4303673,Campestre da Serra - LF
4303707,Campina das Missões - PL
4303806,Campinas do Sul - PL
4303905,Campo Bom - LF
4304002,Campo Novo - LS
4304101,Campos Borges - SE
4304200,Candelária - RQ
4304309,Cândido Godói - AA
4304358,Candiota - LS
4304408,Canela - AA
4304507,Canguçu - AA
4304606,Canoas - LS
4304614,Canudos do Vale - SQ
4304622,Capão Bonito do Sul - SE
4304630,Capão da Canoa - SE
4304655,Capão do Cipó - SE
4304663,Capão do Leão - AA
4304689,Capela de Santana - SQ
4304697,Capitão - LS
4304671,Capivari do Sul - AA
4304713,Caraá - LF
4304705,Carazinho - SD
4304804,Carlos Barbosa - SE
4304853,Carlos Gomes - LF
4304903,Casca - PL
4304952,Caseiros - SQ
4305009,Catuípe - SQ
4305108,Caxias do Sul - RQ
4305116,Centenário - LF
4305124,Cerrito - PL
4305132,Cerro Branco - RQ
4305157,Cerro Grande - RQ
4305173,Cerro Grande do Sul - LS
4305207,Cerro Largo - LF
4305306,Chapada - CQ
4305355,Charqueadas - LF
4305371,Charrua - LF
4305405,Chiapetta - LF
4305439,Chuí - CQ
4305447,Chuvisca - SE
4305454,Cidreira - LF
4305504,Ciríaco - SD
4305587,Colinas - LF
4305603,Colorado - LF
4305702,Condor - SD
4305801,Constantina - SD
4305835,Coqueiro Baixo - LF
4305850,Coqueiros do Sul - PL
4305871,Coronel Barros - LF
4305900,Coronel Bicaco - CQ
4305934,Coronel Pilar - LF
4305959,Cotiporã - CQ
4305975,Coxilha - LS
4306007,Crissiumal - PL
4306056,Cristal - SQ
4306072,Cristal do Sul - AA
4306106,Cruz Alta - LS
4306130,Cruzaltense - AA
4306205,Cruzeiro do Sul - CQ
4306304,David Canabarro - CQ
4306320,Derrubadas - SQ
4306353,Dezesseis de Novembro - RQ
4306379,Dilermando de Aguiar - CQ
4306403,Dois Irmãos - SD
4306429,Dois Irmãos das Missões - SE
4306452,Dois Lajeados - PL
4306502,Dom Feliciano - RQ
4306601,Dom Pedrito - LS
4306551,Dom Pedro de Alcântara - RQ
4306700,Dona Francisca - LS
4306734,Doutor Maurício Cardoso - SE
4306759,Doutor Ricardo - LF
4306767,Eldorado do Sul - LS
4306809,Encantado - SE
4306908,Encruzilhada do Sul - CQ
4306924,Engenho Velho - AA
4306957,Entre Rios do Sul - SD
4306932,Entre-Ijuís - SD
4306973,Erebango - SE
4307005,Erechim - LF
4307054,Ernestina - SQ
4307203,Erval Grande - LS
4307302,Erval Seco - LF
4307401,Esmeralda - LS
4307450,Esperança do Sul - SE
4307500,Espumoso - SD
4307559,Estação - SQ
4307609,Estância Velha - LS
4307708,Esteio - RQ
4307807,Estrela - SE
4307815,Estrela Velha - SE
4307831,Eugênio de Castro - RQ
4307864,Fagundes Varela - PL
4307906,Farroupilha - CQ
4308003,Faxinal do Soturno - PL
4308052,Faxinalzinho - LF
4308078,Fazenda Vilanova - RQ
4308102,Feliz - SQ
4308201,Flores da Cunha - AA
4308250,Floriano Peixoto - LS
4308300,Fontoura Xavier - SE
4308409,Formigueiro - SQ
4308433,Forquetinha - PL
4308458,Fortaleza dos Valos - PL
4308508,Frederico Westphalen - SD
4308607,Garibaldi - AA
4308656,Garruchos - PL
4308706,Gaurama - RQ
4308805,General Câmara - SQ
4308854,Gentil - LS
4308904,Getúlio Vargas - AA
4309001,Giruá - CQ
4309050,Glorinha - RQ
4309100,Gramado - SE
4309126,Gramado dos Loureiros - RQ
4309159,Gramado Xavier - PL
4309209,Gravataí - SE
4309258,Guabiju - RQ
4309308,Guaíba - LF
4309407,Guaporé - LS
4309506,Guarani das Missões - SQ
4309555,Harmonia - RQ
4307104,Herval - CQ
4309571,Herveiras - SE
4309605,Horizontina - SE
4309654,Hulha Negra - LF
4309704,Humaitá - SQ
4309753,Ibarama - SD
4309803,Ibiaçá - LF
4309902,Ibiraiaras - SQ
4309951,Ibirapuitã - AA
4310009,Ibirubá - PL
4310108,Igrejinha - LF
4310207,Ijuí - RQ
4310306,Ilópolis - SQ
4310330,Imbé - LS
4310363,Imigrante - LS
4310405,Independência - AA
4310413,Inhacorá - LS
4310439,Ipê - LS
4310462,Ipiranga do Sul - AA
4310504,Iraí - LF
4310538,Itaara - LF
4310553,Itacurubi - LS
4310579,Itapuca - CQ
4310603,Itaqui - LS
4310652,Itati - CQ
4310702,Itatiba do Sul - LF
4310751,Ivorá - SE
4310801,Ivoti - CQ
4310850,Jaboticaba - LF
4310876,Jacuizinho - AA
4310900,Jacutinga - RQ
4311007,Jaguarão - SE
4311106,Jaguari - SE
4311122,Jaquirana - LF
4311130,Jari - CQ
4311155,Jóia - SE
4311205,Júlio de Castilhos - CQ
4311239,Lagoa Bonita do Sul - CQ
4311270,Lagoa dos Três Cantos - RQ
4311304,Lagoa Vermelha - PL
4311254,Lagoão - AA
4311403,Lajeado - SQ
4311429,Lajeado do Bugre - CQ
4311502,Lavras do Sul - SD
4311601,Liberato Salzano - AA
4311627,Lindolfo Collor - SQ
4311643,Linha Nova - RQ
4311718,Maçambará - AA
4311700,Machadinho - SE
4311734,Mampituba - CQ
4311759,Manoel Viana - RQ
4311775,Maquiné - PL
4311791,Maratá - SQ
4311809,Marau - PL
4311908,Marcelino Ramos - SE
4311981,Mariana Pimentel - CQ
4312005,Mariano Moro - LS
4312054,Marques de Souza - SD
4312104,Mata - SD
4312138,Mato Castelhano - PL
4312153,Mato Leitão - PL
4312179,Mato Queimado - SE
4312203,Maximiliano de Almeida - PL
4312252,Minas do Leão - AA
4312302,Miraguaí - RQ
4312351,Montauri - AA
4312377,Monte Alegre dos Campos - LS
4312385,Monte Belo do Sul - RQ
4312401,Montenegro - LS
4312427,Mormaço - LS
4312443,Morrinhos do Sul - AA
4312450,Morro Redondo - SD
4312476,Morro Reuter - RQ
4312500,Mostardas - SD
4312609,Muçum - SQ
4312617,Muitos Capões - RQ
4312625,Muliterno - AA
4312658,Não-Me-Toque - LF
4312674,Nicolau Vergueiro - LS
4312708,Nonoai - LF
4312757,Nova Alvorada - CQ
4312807,Nova Araçá - CQ
4312906,Nova Bassano - LF
4312955,Nova Boa Vista - RQ
4313003,Nova Bréscia - RQ
4313011,Nova Candelária - LS
4313037,Nova Esperança do Sul - PL
4313060,Nova Hartz - SQ
4313086,Nova Pádua - SE
4313102,Nova Palma - AA
4313201,Nova Petrópolis - PL
4313300,Nova Prata - SE
4313334,Nova Ramada - LF
4313359,Nova Roma do Sul - LS
4313375,Nova Santa Rita - AA
4313490,Novo Barreiro - RQ
4313391,Novo Cabrais - LS
4313409,Novo Hamburgo - LF
4313425,Novo Machado - LS
4313441,Novo Tiradentes - LS
4313466,Novo Xingu - SD
4313508,Osório - SD
4313607,Paim Filho - SD
4313656,Palmares do Sul - LF
4313706,Palmeira das Missões - LF
4313805,Palmitinho - LF
4313904,Panambi - PL
4313953,Pantano Grande - AA
4314001,Paraí - AA
4314027,Paraíso do Sul - AA
4314035,Pareci Novo - RQ
4314050,Parobé - LF
4314068,Passa Sete - AA
4314076,Passo do Sobrado - PL
4314100,Passo Fundo - LS
4314134,Paulo Bento - SE
4314159,Paverama - SQ
4314175,Pedras Altas - RQ
4314209,Pedro Osório - AA
4314308,Pejuçara - SQ
4314407,Pelotas - AA
4314423,Picada Café - RQ
4314456,Pinhal - PL
4314464,Pinhal da Serra - SD
4314472,Pinhal Grande - SD
4314498,Pinheirinho do Vale - CQ
4314506,Pinheiro Machado - AA
4314548,Pinto Bandeira - RQ
4314555,Pirapó - SQ
4314605,Piratini - CQ
4314704,Planalto - AA
4314753,Poço das Antas - RQ
4314779,Pontão - CQ
4314787,Ponte Preta - RQ
4314803,Portão - PL
4314902,Porto Alegre - SE
4315008,Porto Lucena - SQ
4315057,Porto Mauá - CQ
4315073,Porto Vera Cruz - LS
4315107,Porto Xavier - RQ
4315131,Pouso Novo - SE
4315149,Presidente Lucena - PL
4315156,Progresso - SE
4315172,Protásio Alves - LS
4315206,Putinga - SE
4315305,Quaraí - RQ
4315313,Quatro Irmãos - RQ
4315321,Quevedos - SQ
4315354,Quinze de Novembro - RQ
4315404,Redentora - SE
4315453,Relvado - RQ
4315503,Restinga Sêca - RQ
4315552,Rio dos Índios - LF
4315602,Rio Grande - CQ
4315701,Rio Pardo - LF
4315750,Riozinho - LF
4315800,Roca Sales - RQ
4315909,Rodeio Bonito - RQ
4315958,Rolador - LS
4316006,Rolante - PL
4316105,Ronda Alta - RQ
4316204,Rondinha - SD
4316303,Roque Gonzales - RQ
4316402,Rosário do Sul - LS
4316428,Sagrada Família - CQ
4316436,Saldanha Marinho - LF
4316451,Salto do Jacuí - SQ
4316477,Salvador das Missões - LS
4316501,Salvador do Sul - SQ
4316600,Sananduva - AA
4316709,Santa Bárbara do Sul - PL
4316733,Santa Cecília do Sul - SD
4316758,Santa Clara do Sul - SD
4316808,Santa Cruz do Sul - RQ
4316972,Santa Margarida do Sul - RQ
4316907,Santa Maria - SQ
4316956,Santa Maria do Herval - SQ
4317202,Santa Rosa - SD
4317251,Santa Tereza - LF
4317301,Santa Vitória do Palmar - SQ
4317004,Santana da Boa Vista - LF
4317103,Sant Ana do Livramento - RQ
4317400,Santiago - SQ
4317509,Santo Ângelo - PL
4317608,Santo Antônio da Patrulha - SE
4317707,Santo Antônio das Missões - PL
4317558,Santo Antônio do Palma - SQ
4317756,Santo Antônio do Planalto - RQ
4317806,Santo Augusto - SD
4317905,Santo Cristo - SE
4317954,Santo Expedito do Sul - SQ
4318002,São Borja - SE
4318051,São Domingos do Sul - SE
4318101,São Francisco de Assis - LS
4318200,São Francisco de Paula - LF
4318309,São Gabriel - LS
4318408,São Jerônimo - PL
4318424,São João da Urtiga - LS
4318432,São João do Polêsine - SD
4318440,São Jorge - SQ
4318457,São José das Missões - RQ
4318465,São José do Herval - SQ
4318481,São José do Hortêncio - SD
4318499,São José do Inhacorá - SE
4318507,São José do Norte - AA
4318606,São José do Ouro - SQ
4318614,São José do Sul - CQ
4318622,São José dos Ausentes - PL
4318705,São Leopoldo - AA
4318804,São Lourenço do Sul - RQ
4318903,São Luiz Gonzaga - SQ
4319000,São Marcos - SD
4319109,São Martinho - RQ
4319125,São Martinho da Serra - SQ
4319158,São Miguel das Missões - AA
4319208,São Nicolau - LS
4319307,São Paulo das Missões - RQ
4319356,São Pedro da Serra - LF
4319364,São Pedro das Missões - SD
4319372,São Pedro do Butiá - RQ
4319406,São Pedro do Sul - LF
4319505,São Sebastião do Caí - CQ
4319604,São Sepé - CQ
4319703,São Valentim - PL
4319711,São Valentim do Sul - AA
4319737,São Valério do Sul - LF
4319752,São Vendelino - SD
4319802,São Vicente do Sul - RQ
4319901,Sapiranga - SQ
4320008,Sapucaia do Sul - LS
4320107,Sarandi - SE
4320206,Seberi - CQ
4320230,Sede Nova - SD
4320263,Segredo - LS
4320305,Selbach - SQ
4320321,Senador Salgado Filho - SE
4320354,Sentinela do Sul - SQ
4320404,Serafina Corrêa - CQ
4320453,Sério - LS
4320503,Sertão - LF
4320552,Sertão Santana - CQ
4320578,Sete de Setembro - AA
4320602,Severiano de Almeida - LS
4320651,Silveira Martins - SD
4320677,Sinimbu - AA
4320701,Sobradinho - SQ
4320800,Soledade - LF
4320859,Tabaí - SE
4320909,Tapejara - SE
4321006,Tapera - PL
4321105,Tapes - SE
4321204,Taquara - AA
4321303,Taquari - LS
4321329,Taquaruçu do Sul - RQ
4321352,Tavares - PL
4321402,Tenente Portela - LS
4321436,Terra de Areia - LS
4321451,Teutônia - AA
4321469,Tio Hugo - PL
4321477,Tiradentes do Sul - SE
4321493,Toropi - PL
4321501,Torres - AA
4321600,Tramandaí - RQ
4321626,Travesseiro - LF
4321634,Três Arroios - SD
4321667,Três Cachoeiras - LS
4321709,Três Coroas - PL
4321808,Três de Maio - PL
4321832,Três Forquilhas - CQ
4321857,Três Palmeiras - RQ
4321907,Três Passos - AA
4321956,Trindade do Sul - SE
4322004,Triunfo - SD
4322103,Tucunduva - RQ
4322152,Tunas - AA
4322186,Tupanci do Sul - SE
4322202,Tupanciretã - LF
4322251,Tupandi - LS
4322301,Tuparendi - SD
4322327,Turuçu - SD
4322343,Ubiretama - SD
4322350,União da Serra - SQ
4322376,Unistalda - SE
4322400,Uruguaiana - SQ
4322509,Vacaria - PL
4322533,Vale do Sol - RQ
4322541,Vale Real - LF
4322525,Vale Verde - SQ
4322558,Vanini - PL
4322608,Venâncio Aires - PL
4322707,Vera Cruz - RQ
4322806,Veranópolis - LS
4322855,Vespasiano Corrêa - LS
4322905,Viadutos - AA
4323002,Viamão - RQ
4323101,Vicente Dutra - PL
4323200,Victor Graeff - RQ
4323309,Vila Flores - LF
4323358,Vila Lângaro - CQ
4323408,Vila Maria - AA
4323457,Vila Nova do Sul - SQ
4323507,Vista Alegre - SE
4323606,Vista Alegre do Prata - AA
4323705,Vista Gaúcha - RQ
4323754,Vitória das Missões - AA
4323770,Westfália - SQ
4323804,Xangri-lá - RQ
5000203,Água Clara - LS
5000252,Alcinópolis - LF
5000609,Amambai - SD
5000708,Anastácio - SE
5000807,Anaurilândia - RQ
5000856,Angélica - RQ
5000906,Antônio João - SE
5001003,Aparecida do Taboado - RQ
5001102,Aquidauana - RQ
5001243,Aral Moreira - LS
5001508,Bandeirantes - RQ
5001904,Bataguassu - LS
5002001,Batayporã - SD
5002100,Bela Vista - AA
5002159,Bodoquena - AA
5002209,Bonito - SQ
5002308,Brasilândia - LS
5002407,Caarapó - LS
5002605,Camapuã - AA
5002704,Campo Grande - SQ
5002803,Caracol - LF
5002902,Cassilândia - PL
5002951,Chapadão do Sul - AA
5003108,Corguinho - SQ
5003157,Coronel Sapucaia - CQ
5003207,Corumbá - SD
5003256,Costa Rica - SQ
5003306,Coxim - AA
5003454,Deodápolis - LS
5003488,Dois Irmãos do Buriti - RQ
5003504,Douradina - CQ
5003702,Dourados - AA
5003751,Eldorado - PL
5003801,Fátima do Sul - CQ
5003900,Figueirão - PL
5004007,Glória de Dourados - LF
5004106,Guia Lopes da Laguna - PL
5004304,Iguatemi - AA
5004403,Inocência - PL
5004502,Itaporã - SQ
5004601,Itaquiraí - CQ
5004700,Ivinhema - LS
5004809,Japorã - SE
5004908,Jaraguari - SQ
5005004,Jardim - SQ
5005103,Jateí - SD
5005152,Juti - PL
5005202,Ladário - CQ
5005251,Laguna Carapã - AA
5005400,Maracaju - SD
5005608,Miranda - LF
5005681,Mundo Novo - SQ
5005707,Naviraí - AA
5005806,Nioaque - SQ
5006002,Nova Alvorada do Sul - AA
5006200,Nova Andradina - CQ
5006259,Novo Horizonte do Sul - SE
5006275,Paraíso das Águas - CQ
5006309,Paranaíba - PL
5006358,Paranhos - CQ
5006408,Pedro Gomes - LF
5006606,Ponta Porã - RQ
5006903,Porto Murtinho - RQ
5007109,Ribas do Rio Pardo - LF
5007208,Rio Brilhante - RQ
5007307,Rio Negro - LF
5007406,Rio Verde de Mato Grosso - SQ
5007505,Rochedo - SD
5007554,Santa Rita do Pardo - LF
5007695,São Gabriel do Oeste - RQ
5007802,Selvíria - LS
5007703,Sete Quedas - LS
5007901,Sidrolândia - LF
5007935,Sonora - SE
5007950,Tacuru - SD
5007976,Taquarussu - PL
5008008,Terenos - RQ
5008305,Três Lagoas - PL
5008404,Vicentina - CQ
5100102,Acorizal - SQ
5100201,Água Boa - SE
5100250,Alta Floresta - SQ
5100300,Alto Araguaia - LF
5100359,Alto Boa Vista - SE
5100409,Alto Garças - AA
5100508,Alto Paraguai - SE
5100607,Alto Taquari - LF
5100805,Apiacás - LF
5101001,Araguaiana - SQ
5101209,Araguainha - SD
5101258,Araputanga - LS
5101308,Arenápolis - SQ
5101407,Aripuanã - SD
5101605,Barão de Melgaço - PL
5101704,Barra do Bugres - LS
5101803,Barra do Garças - AA
5101852,Bom Jesus do Araguaia - LS
5101902,Brasnorte - SD
5102504,Cáceres - LF
5102603,Campinápolis - RQ
5102637,Campo Novo do Parecis - SQ
5102678,Campo Verde - SD
5102686,Campos de Júlio - SQ
5102694,Canabrava do Norte - SE
5102702,Canarana - PL
5102793,Carlinda - LF
5102850,Castanheira - LS
5103007,Chapada dos Guimarães - SQ
5103056,Cláudia - SD
5103106,Cocalinho - PL
5103205,Colíder - LS
5103254,Colniza - CQ
5103304,Comodoro - SD
5103353,Confresa - CQ
5103361,Conquista D Oeste - AA
5103379,Cotriguaçu - CQ
5103403,Cuiabá - CQ
5103437,Curvelândia - AA
5103452,Denise - SD
5103502,Diamantino - LF
5103601,Dom Aquino - LF
5103700,Feliz Natal - SD
5103809,Figueirópolis D Oeste - AA
5103858,Gaúcha do Norte - CQ
5103908,General Carneiro - SD
5103957,Glória D Oeste - SQ
5104104,Guarantã do Norte - LF
5104203,Guiratinga - RQ
5104500,Indiavaí - RQ
5104526,Ipiranga do Norte - PL
5104542,Itanhangá - PL
5104559,Itaúba - LF
5104609,Itiquira - CQ
5104807,Jaciara - SE
5104906,Jangada - LS
5105002,Jauru - LS
5105101,Juara - PL
5105150,Juína - CQ
5105176,Juruena - LF
5105200,Juscimeira - LF
5105234,Lambari D Oeste - PL
5105259,Lucas do Rio Verde - PL
5105309,Luciara - LS
5105580,Marcelândia - SE
5105606,Matupá - SQ
5105622,Mirassol d Oeste - SD
5105903,Nobres - SD
5106000,Nortelândia - CQ
5106109,Nossa Senhora do Livramento - SQ
5106158,Nova Bandeirantes - CQ
5106208,Nova Brasilândia - SE
5106216,Nova Canaã do Norte - SQ
5108808,Nova Guarita - PL
5106182,Nova Lacerda - SE
5108857,Nova Marilândia - LF
5108907,Nova Maringá - AA
5108956,Nova Monte Verde - RQ
5106224,Nova Mutum - CQ
5106174,Nova Nazaré - LS
5106232,Nova Olímpia - SQ
5106190,Nova Santa Helena - SE
5106240,Nova Ubiratã - PL
5106257,Nova Xavantina - AA
5106273,Novo Horizonte do Norte - SE
5106265,Novo Mundo - SQ
5106315,Novo Santo Antônio - SE
5106281,Novo São Joaquim - SQ
5106299,Paranaíta - AA
5106307,Paranatinga - SQ
5106372,Pedra Preta - LS
5106422,Peixoto de Azevedo - SD
5106455,Planalto da Serra - PL
5106505,Poconé - LS
5106653,Pontal do Araguaia - SQ
5106703,Ponte Branca - LS
5106752,Pontes e Lacerda - RQ
5106778,Porto Alegre do Norte - AA
5106802,Porto dos Gaúchos - SQ
5106828,Porto Esperidião - SE
5106851,Porto Estrela - CQ
5107008,Poxoréu - LF
5107040,Primavera do Leste - AA
5107065,Querência - CQ
5107156,Reserva do Cabaçal - PL
5107180,Ribeirão Cascalheira - LF
5107198,Ribeirãozinho - PL
5107206,Rio Branco - PL
5107578,Rondolândia - RQ
5107602,Rondonópolis - SD
5107701,Rosário Oeste - SQ
5107750,Salto do Céu - CQ
5107248,Santa Carmem - PL
5107743,Santa Cruz do Xingu - SQ
5107768,Santa Rita do Trivelato - LS
5107776,Santa Terezinha - SD
5107263,Santo Afonso - RQ
5107792,Santo Antônio do Leste - PL
5107800,Santo Antônio do Leverger - RQ
5107859,São Félix do Araguaia - SQ
5107297,São José do Povo - CQ
5107305,São José do Rio Claro - SD
5107354,São José do Xingu - LF
5107107,São José dos Quatro Marcos - PL
5107404,São Pedro da Cipa - RQ
5107875,Sapezal - AA
5107883,Serra Nova Dourada - SD
5107909,Sinop - RQ
5107925,Sorriso - SQ
5107941,Tabaporã - SD
5107958,Tangará da Serra - LF
5108006,Tapurah - SD
5108055,Terra Nova do Norte - SE
5108105,Tesouro - LS
5108204,Torixoréu - PL
5108303,União do Sul - SE
5108352,Vale de São Domingos - CQ
5108402,Várzea Grande - SE
5108501,Vera - SE
5105507,Vila Bela da Santíssima Trindade - AA
5108600,Vila Rica - AA
5200050,Abadia de Goiás - LF
5200100,Abadiânia - CQ
5200134,Acreúna - AA
5200159,Adelândia - CQ
5200175,Água Fria de Goiás - SE
5200209,Água Limpa - PL
5200258,Águas Lindas de Goiás - SD
5200308,Alexânia - SQ
5200506,Aloândia - PL
5200555,Alto Horizonte - AA
5200605,Alto Paraíso de Goiás - AA
5200803,Alvorada do Norte - SQ
5200829,Amaralina - RQ
5200852,Americano do Brasil - LS
5200902,Amorinópolis - LF
5201108,Anápolis - SQ
5201207,Anhanguera - RQ
5201306,Anicuns - SQ
5201405,Aparecida de Goiânia - LF
5201454,Aparecida do Rio Doce - LS
5201504,Aporé - SE
5201603,Araçu - RQ
5201702,Aragarças - CQ
5201801,Aragoiânia - AA
5202155,Araguapaz - SE
5202353,Arenópolis - SE
5202502,Aruanã - CQ
5202601,Aurilândia - LS
5202809,Avelinópolis - SQ
5203104,Baliza - SD
5203203,Barro Alto - SD
5203302,Bela Vista de Goiás - LS
5203401,Bom Jardim de Goiás - LS
5203500,Bom Jesus de Goiás - LS
5203559,Bonfinópolis - PL
5203575,Bonópolis - SQ
5203609,Brazabrantes - SD
5203807,Britânia - LS
5203906,Buriti Alegre - AA
5203939,Buriti de Goiás - LS
5203962,Buritinópolis - LF
5204003,Cabeceiras - LF
5204102,Cachoeira Alta - RQ
5204201,Cachoeira de Goiás - LF
5204250,Cachoeira Dourada - CQ
5204300,Caçu - CQ
5204409,Caiapônia - AA
5204508,Caldas Novas - SD
5204557,Caldazinha - LF
5204607,Campestre de Goiás - LF
5204656,Campinaçu - SQ
5204706,Campinorte - LS
5204805,Campo Alegre de Goiás - LF
5204854,Campo Limpo de Goiás - AA
5204904,Campos Belos - SQ
5204953,Campos Verdes - SQ
5205000,Carmo do Rio Verde - SE
5205059,Castelândia - RQ
5205109,Catalão - SQ
5205208,Caturaí - SD
5205307,Cavalcante - LF
5205406,Ceres - LS
5205455,Cezarina - PL
5205471,Chapadão do Céu - LF
5205497,Cidade Ocidental - SQ
5205513,Cocalzinho de Goiás - LF
5205521,Colinas do Sul - RQ
5205703,Córrego do Ouro - CQ
5205802,Corumbá de Goiás - LF
5205901,Corumbaíba - AA
5206206,Cristalina - CQ
5206305,Cristianópolis - LF
5206404,Crixás - PL
5206503,Cromínia - PL
5206602,Cumari - SQ
5206701,Damianópolis - RQ
5206800,Damolândia - LS
5206909,Davinópolis - SE
5207105,Diorama - PL
5208301,Divinópolis de Goiás - PL
5207253,Doverlândia - SD
5207352,Edealina - RQ
5207402,Edéia - PL
5207501,Estrela do Norte - CQ
5207535,Faina - SD
5207600,Fazenda Nova - CQ
5207808,Firminópolis - SD
5207907,Flores de Goiás - LF
5208004,Formosa - SQ
5208103,Formoso - AA
5208152,Gameleira de Goiás - CQ
5208400,Goianápolis - SE
5208509,Goiandira - SD
5208608,Goianésia - PL
5208707,Goiânia - LF
5208806,Goianira - LS
5208905,Goiás - SQ
5209101,Goiatuba - AA
5209150,Gouvelândia - SE
5209200,Guapó - CQ
5209291,Guaraíta - SE
5209408,Guarani de Goiás - PL
5209457,Guarinos - SD
5209606,Heitoraí - RQ
5209705,Hidrolândia - SQ
5209804,Hidrolina - SE
5209903,Iaciara - LF
5209937,Inaciolândia - SE
5209952,Indiara - LS
5210000,Inhumas - RQ
5210109,Ipameri - SQ
5210158,Ipiranga de Goiás - SE
5210208,Iporá - SE
5210307,Israelândia - SE
5210406,Itaberaí - SQ
5210562,Itaguari - SQ
5210604,Itaguaru - AA
5210802,Itajá - SQ
5210901,Itapaci - RQ
5211008,Itapirapuã - PL
5211206,Itapuranga - SE
5211305,Itarumã - SD
5211404,Itauçu - SE
5211503,Itumbiara - RQ
5211602,Ivolândia - AA
5211701,Jandaia - RQ
5211800,Jaraguá - SQ
5211909,Jataí - PL
5212006,Jaupaci - CQ
5212055,Jesúpolis - SQ
5212105,Joviânia - CQ
5212204,Jussara - PL
5212253,Lagoa Santa - AA
5212303,Leopoldo de Bulhões - CQ
5212501,Luziânia - SQ
5212600,Mairipotaba - RQ
5212709,Mambaí - RQ
5212808,Mara Rosa - LF
5212907,Marzagão - CQ
5212956,Matrinchã - LF
5213004,Maurilândia - PL
5213053,Mimoso de Goiás - AA
5213087,Minaçu - LF
5213103,Mineiros - SQ
5213400,Moiporá - PL
5213509,Monte Alegre de Goiás - LS
5213707,Montes Claros de Goiás - CQ
5213756,Montividiu - SD
5213772,Montividiu do Norte - PL
5213806,Morrinhos - AA
5213855,Morro Agudo de Goiás - SD
5213905,Mossâmedes - LS
5214002,Mozarlândia - SQ
5214051,Mundo Novo - PL
5214101,Mutunópolis - RQ
5214408,Nazário - SQ
5214507,Nerópolis - SD
5214606,Niquelândia - PL
5214705,Nova América - SQ
5214804,Nova Aurora - LS
5214838,Nova Crixás - PL
5214861,Nova Glória - SE
5214879,Nova Iguaçu de Goiás - CQ
5214903,Nova Roma - CQ
5215009,Nova Veneza - PL
5215207,Novo Brasil - SQ
5215231,Novo Gama - LS
5215256,Novo Planalto - SE
5215306,Orizona - SQ
5215405,Ouro Verde de Goiás - PL
5215504,Ouvidor - RQ
5215603,Padre Bernardo - LF
5215652,Palestina de Goiás - AA
5215702,Palmeiras de Goiás - LF
5215801,Palmelo - SQ
5215900,Palminópolis - SE
5216007,Panamá - LF
5216304,Paranaiguara - SD
5216403,Paraúna - LF
5216452,Perolândia - LS
5216809,Petrolina de Goiás - SD
5216908,Pilar de Goiás - SE
5217104,Piracanjuba - RQ
5217203,Piranhas - LS
5217302,Pirenópolis - LF
5217401,Pires do Rio - LS
5217609,Planaltina - SE
5217708,Pontalina - CQ
5218003,Porangatu - LS
5218052,Porteirão - AA
5218102,Portelândia - SE
5218300,Posse - SE
5218391,Professor Jamil - CQ
5218508,Quirinópolis - LS
5218607,Rialma - RQ
5218706,Rianápolis - LF
5218789,Rio Quente - AA
5218805,Rio Verde - RQ
5218904,Rubiataba - LF
5219001,Sanclerlândia - SQ
5219100,Santa Bárbara de Goiás - LS
5219209,Santa Cruz de Goiás - SQ
5219258,Santa Fé de Goiás - CQ
5219308,Santa Helena de Goiás - SD
5219357,Santa Isabel - LF
5219407,Santa Rita do Araguaia - CQ
5219456,Santa Rita do Novo Destino - RQ
5219506,Santa Rosa de Goiás - SD
5219605,Santa Tereza de Goiás - PL
5219704,Santa Terezinha de Goiás - SD
5219712,Santo Antônio da Barra - RQ
5219738,Santo Antônio de Goiás - RQ
5219753,Santo Antônio do Descoberto - AA
5219803,São Domingos - AA
5219902,São Francisco de Goiás - SQ
5220058,São João da Paraúna - LF
5220009,São João d Aliança - SE
5220108,São Luís de Montes Belos - AA
5220157,São Luiz do Norte - CQ
5220207,São Miguel do Araguaia - SE
5220264,São Miguel do Passa Quatro - RQ
5220280,São Patrício - SQ
5220405,São Simão - LF
5220454,Senador Canedo - SQ
5220504,Serranópolis - SD
5220603,Silvânia - LF
5220686,Simolândia - CQ
5220702,Sítio d Abadia - LS
5221007,Taquaral de Goiás - PL
5221080,Teresina de Goiás - CQ
5221197,Terezópolis de Goiás - SD
